,AR ID,Date,Max ERM
21,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2001050100_2002043023/lpt_system_mask_AR.lptid00201.1000.nc,2002-02-21T05:00:00,1.222161
22,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2001050100_2002043023/lpt_system_mask_AR.lptid00201.2000.nc,2002-02-21T05:00:00,1.222161
23,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2001050100_2002043023/lpt_system_mask_AR.lptid00241.1000.nc,2002-04-11T09:00:00,0.81792843
24,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2002050100_2003043023/lpt_system_mask_AR.lptid00008.1100.nc,2002-06-17T10:00:00,0.8174632
25,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2002050100_2003043023/lpt_system_mask_AR.lptid00008.1200.nc,2002-06-17T10:00:00,0.48259705
26,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2002050100_2003043023/lpt_system_mask_AR.lptid00008.1300.nc,2002-06-17T10:00:00,0.8174632
27,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2002050100_2003043023/lpt_system_mask_AR.lptid00154.1000.nc,2002-11-05T19:00:00,2.4820035
28,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2002050100_2003043023/lpt_system_mask_AR.lptid00154.2000.nc,2002-11-05T19:00:00,2.4820035
29,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2002050100_2003043023/lpt_system_mask_AR.lptid00158.2000.nc,2002-11-18T02:00:00,1.0045583
30,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2002050100_2003043023/lpt_system_mask_AR.lptid00176.1000.nc,2002-12-11T15:00:00,2.9014254
31,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2002050100_2003043023/lpt_system_mask_AR.lptid00176.2000.nc,2002-12-11T15:00:00,2.9014254
32,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2002050100_2003043023/lpt_system_mask_AR.lptid00185.1000.nc,2002-12-15T23:00:00,2.9014254
33,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2002050100_2003043023/lpt_system_mask_AR.lptid00191.1000.nc,2002-12-27T11:00:00,2.109616
34,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2002050100_2003043023/lpt_system_mask_AR.lptid00194.1000.nc,2003-01-01T15:00:00,4.182426
35,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2002050100_2003043023/lpt_system_mask_AR.lptid00200.1000.nc,2003-01-11T18:00:00,1.0192194
36,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2002050100_2003043023/lpt_system_mask_AR.lptid00211.1000.nc,2003-01-22T07:00:00,0.92845
37,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2002050100_2003043023/lpt_system_mask_AR.lptid00211.2000.nc,2003-01-22T07:00:00,0.92845
